data_index,cluster,probability,outlier_score
8235,-1,0.0,0.038106066101543136
8236,-1,0.0,0.1817015260740694
8237,-1,0.0,0.005303203739896729
8238,-1,0.0,0.0017618739497766575
8239,-1,0.0,0.00041441361967995197
8240,-1,0.0,0.006548623556751331
8241,-1,0.0,0.02060233977938426
8242,-1,0.0,0.0077910201040131515
8243,-1,0.0,0.009727232889906368
8244,-1,0.0,0.0002731401560118468
8245,-1,0.0,0.026144571307070572
8246,-1,0.0,0.0033679640181587455
8247,-1,0.0,0.006079046228221449
8248,-1,0.0,0.042960675263087326
8249,-1,0.0,0.007563065493178455
8250,-1,0.0,0.018268373213981157
8251,-1,0.0,0.005091822282884567
8252,-1,0.0,0.009201448223639889
8253,-1,0.0,0.10532363619395221
8254,-1,0.0,0.0002019146510468263
8255,-1,0.0,0.023864514834433033
8256,-1,0.0,0.04418531125304929
8257,-1,0.0,0.04106374751910295
8258,-1,0.0,0.1319222070683989
8259,-1,0.0,0.23690193522215114
8260,-1,0.0,0.008394547552327115
8261,-1,0.0,0.039050427936615485
8262,-1,0.0,0.025659589853611806
8263,-1,0.0,0.08132003702652946
8264,-1,0.0,0.002903809375015573
8265,-1,0.0,0.001919682320839864
8266,-1,0.0,0.00867669155575457
8267,-1,0.0,0.003645281310515431
8268,-1,0.0,0.00438561404542232
8269,-1,0.0,0.003275315501093671
8270,-1,0.0,0.012481492543594002
8271,-1,0.0,0.035374281996204016
8272,-1,0.0,0.002950240783343823
8273,-1,0.0,0.01023125591595384
8274,-1,0.0,0.002623165602877184
8275,-1,0.0,0.02676115781848909
8276,-1,0.0,0.012977444028641847
8277,-1,0.0,0.04325886630606857
8278,48,0.9678332638153586,0.03216673618464138
8279,-1,0.0,0.004489482847937579
8280,-1,0.0,0.015080666302295834
8281,-1,0.0,0.006739183269276928
8282,33,1.0,0.0
8283,-1,0.0,0.0012536520466702949
8284,-1,0.0,0.026428202348281953
8285,-1,0.0,0.0008945644966205086
8286,-1,0.0,0.011225999457581968
8287,-1,0.0,0.0005633667090493922
8288,-1,0.0,0.010384322844235362
8289,-1,0.0,0.007692174144470058
8290,-1,0.0,0.0002467370487021479
8291,-1,0.0,0.00845370789778585
8292,-1,0.0,0.01960702477932584
8293,-1,0.0,0.0020890283096020104
8294,-1,0.0,0.0034246425543258407
8295,-1,0.0,0.00345927256966462
8296,-1,0.0,0.005654631393069392
8297,-1,0.0,0.014794555590711323
8298,-1,0.0,0.00024530291087931103
8299,-1,0.0,0.004937372498448491
8300,-1,0.0,0.024592701657694966
8301,-1,0.0,0.025695104390882354
8302,-1,0.0,0.005253880998164648
8303,-1,0.0,0.005196604735280702
8304,-1,0.0,0.005016446868534279
8305,-1,0.0,0.07431190745318304
8306,-1,0.0,0.027058758585309057
8307,-1,0.0,0.013517926585679522
8308,-1,0.0,0.012769055669210001
8309,-1,0.0,0.13448021432353338
8310,-1,0.0,0.0
8311,-1,0.0,0.012387573302051522
8312,-1,0.0,0.0029135367515385397
8313,-1,0.0,0.008900351537026384
8314,-1,0.0,0.016456300105327178
8315,-1,0.0,0.0022673463865837923
8316,-1,0.0,0.006808370280250229
8317,-1,0.0,0.004667904560236825
8318,-1,0.0,0.2543578362025899
8319,-1,0.0,0.004603215723378301
8320,-1,0.0,0.005887180190999269
8321,-1,0.0,0.045925701559558094
8322,-1,0.0,0.042043178112453554
8323,-1,0.0,0.18868793673967404
8324,-1,0.0,0.009820395922880951
8325,-1,0.0,0.12239577256161809
8326,-1,0.0,0.04306689032230216
8327,29,0.9973436720459987,0.0026563279540013076
8328,-1,0.0,0.004694742114202863
8329,-1,0.0,0.026937574348146136
8330,-1,0.0,0.007853449043438028
8331,-1,0.0,0.02240115439082892
8332,-1,0.0,0.0005633667090493922
8333,-1,0.0,0.0017005161891520825
8334,-1,0.0,0.00943159620747026
8335,-1,0.0,0.009275807996656693
8336,-1,0.0,0.010949721579596701
8337,-1,0.0,0.0010779285367608984
8338,-1,0.0,0.00036750476631277723
8339,-1,0.0,0.0313025936499989
8340,-1,0.0,0.0032068540088998946
8341,-1,0.0,0.05412793279553753
8342,58,1.0,0.0
8343,-1,0.0,0.12837151033041225
8344,-1,0.0,0.1780984337361719
8345,-1,0.0,0.2083811213170512
8346,-1,0.0,0.0018417025349943591
8347,-1,0.0,0.008761058707478946
8348,-1,0.0,0.0267308905017358
8349,-1,0.0,0.13719018033209027
8350,-1,0.0,0.012163692706289687
8351,-1,0.0,0.014047329367280415
8352,-1,0.0,0.027702951795836067
8353,-1,0.0,0.00035449115023030613
8354,-1,0.0,0.0012534533620222766
8355,-1,0.0,0.016952997539808442
8356,-1,0.0,0.0018867262813150763
8357,-1,0.0,0.008485988369990682
8358,-1,0.0,0.0016910393864608536
8359,-1,0.0,0.0011371843403141192
8360,-1,0.0,0.004900423844355057
8361,-1,0.0,0.1585466947499171
8362,46,0.7578803623265502,0.24211963767344982
8363,-1,0.0,0.0
8364,-1,0.0,0.002062630793616836
8365,-1,0.0,0.00013976044174252508
8366,-1,0.0,0.004211136009079896
8367,-1,0.0,0.0012625816899025652
8368,-1,0.0,0.05518282336836884
8369,-1,0.0,0.009253140441389689
8370,-1,0.0,0.0052079277498355255
8371,-1,0.0,0.013845410270394124
8372,-1,0.0,0.012946407742972291
8373,-1,0.0,0.002405199057404387
8374,-1,0.0,0.0023587161470233612
8375,-1,0.0,9.300206357606114e-05
8376,50,1.0,0.0
8377,-1,0.0,0.0014244359630711495
8378,-1,0.0,0.0030740235184975413
8379,-1,0.0,0.008513401440074621
8380,-1,0.0,0.0019965573893822473
8381,-1,0.0,0.01850719021406748
8382,-1,0.0,0.0490152118689668
8383,-1,0.0,0.025503028917311696
8384,-1,0.0,0.03502975723218165
8385,-1,0.0,0.001696620353323049
8386,-1,0.0,0.009028405245632686
8387,-1,0.0,0.0004484052983685275
8388,26,1.0,0.0
8389,-1,0.0,0.002197592721051521
8390,-1,0.0,0.021753679669646336
8391,-1,0.0,0.004017709469107055
8392,-1,0.0,0.002685180008076666
8393,61,1.0,0.0
8394,-1,0.0,0.008390884032639325
8395,-1,0.0,0.0019411553384116227
8396,-1,0.0,0.011947562994766322
8397,-1,0.0,0.003029825392214479
8398,-1,0.0,0.006810558983230872
8399,-1,0.0,0.006473620304202661
8400,-1,0.0,0.03697032758914723
8401,-1,0.0,0.05431517282140696
8402,-1,0.0,0.0049564260557435945
8403,-1,0.0,0.0012638168611943455
8404,-1,0.0,0.004257954663746025
8405,-1,0.0,0.009071956187153318
8406,-1,0.0,0.011347037616734132
8407,-1,0.0,0.002014622505222887
8408,-1,0.0,0.010360576978453717
8409,-1,0.0,0.012283791500507953
8410,-1,0.0,0.001292480184356882
8411,-1,0.0,0.01078286468014754
8412,38,1.0,0.0
8413,-1,0.0,0.011439709593196137
8414,-1,0.0,0.010084724021214686
8415,-1,0.0,0.0045861620274062626
8416,-1,0.0,0.03689615933457208
8417,-1,0.0,0.003909448776926132
8418,-1,0.0,0.01261042628925892
8419,-1,0.0,0.05962469948615574
8420,-1,0.0,0.014561224552596496
8421,-1,0.0,0.030932242148849966
8422,-1,0.0,0.0006808210421053457
8423,-1,0.0,0.00845370789778585
8424,-1,0.0,0.012337243596044193
8425,-1,0.0,0.05225153887098324
8426,47,0.994215456004052,0.005784543995947911
8427,-1,0.0,0.012869333794385271
8428,-1,0.0,0.028795853016070294
8429,-1,0.0,0.02567444416557274
8430,-1,0.0,0.00787043890920166
8431,-1,0.0,0.004618488539336224
8432,-1,0.0,0.04078026679932794
8433,-1,0.0,0.0167005281578119
8434,-1,0.0,0.007768068170181932
8435,-1,0.0,0.03840281588595463
8436,-1,0.0,0.008200627577302732
8437,-1,0.0,0.029557126164325303
8438,-1,0.0,0.005740828644571625
8439,-1,0.0,0.0036110476747056646
8440,-1,0.0,0.018029754535869982
8441,-1,0.0,0.00598251061147925
8442,-1,0.0,0.0009516259482269966
8443,46,1.0,0.0
8444,62,1.0,0.0
8445,-1,0.0,0.012569254944629517
8446,-1,0.0,0.0040879470310063075
8447,-1,0.0,0.032087347355475325
8448,-1,0.0,0.004934580144343539
8449,-1,0.0,0.0005982507836752047
8450,-1,0.0,0.0030488751629787376
8451,-1,0.0,0.14501902610018336
8452,-1,0.0,0.00044817879790213226
8453,-1,0.0,0.03491048773936385
8454,-1,0.0,0.010898381659167537
8455,-1,0.0,0.03178141584557019
8456,-1,0.0,0.0021080601590892697
8457,-1,0.0,0.0020022596529253953
8458,-1,0.0,0.000990720335170175
8459,-1,0.0,0.010484112258595118
8460,-1,0.0,0.00461793319617269
8461,-1,0.0,0.4415967120127109
8462,-1,0.0,0.12313914120197728
8463,-1,0.0,0.10077145848249904
8464,-1,0.0,0.013138568627060317
8465,-1,0.0,0.005764375991594404
8466,-1,0.0,0.030083762153620158
8467,-1,0.0,0.16347502333543149
8468,-1,0.0,0.05875636438687858
8469,-1,0.0,0.012835958344703314
8470,-1,0.0,0.01744690552791575
8471,-1,0.0,0.014090055152548046
8472,-1,0.0,0.027210324756674995
8473,-1,0.0,0.043198817682903
8474,-1,0.0,0.002957711941031212
8475,-1,0.0,0.0008272748665566698
8476,-1,0.0,0.0029667096657115073
8477,-1,0.0,0.04049093848478741
8478,38,1.0,0.0
8479,-1,0.0,0.14970982537652486
8480,-1,0.0,0.00415366207780803
8481,63,1.0,0.0
8482,-1,0.0,0.0011943399494910556
8483,49,1.0,0.0
8484,-1,0.0,0.009416301420623028
8485,-1,0.0,0.0015693832884371484
8486,-1,0.0,0.13455562316781206
8487,-1,0.0,0.04591675878480741
8488,-1,0.0,0.03952596969621679
8489,-1,0.0,3.8840252335560264e-05
8490,-1,0.0,0.001808599093782301
8491,-1,0.0,0.0008736129646004192
8492,-1,0.0,0.0011032174854633254
8493,-1,0.0,0.006634412767489044
8494,-1,0.0,0.00817480573681778
8495,-1,0.0,0.0016321526973630954
8496,-1,0.0,0.0032233390671525886
8497,-1,0.0,0.0002582172670527284
8498,-1,0.0,0.006439113283459096
8499,-1,0.0,0.0058415413798797566
8500,-1,0.0,0.1136536414334903
8501,43,1.0,0.0
8502,-1,0.0,0.0878726310202004
8503,48,0.8144539328164793,0.18554606718352074
8504,-1,0.0,0.002707731924442542
8505,-1,0.0,0.004073130890560332
8506,-1,0.0,0.017361888523389313
8507,-1,0.0,0.007105070199367341
8508,-1,0.0,0.0034735559331873175
8509,-1,0.0,0.006570847477281689
8510,-1,0.0,0.01024061498934545
8511,-1,0.0,0.021357338464574556
8512,-1,0.0,0.0036463676576308237
8513,-1,0.0,0.0033876608025501334
8514,46,0.841405364074564,0.158594635925436
8515,-1,0.0,0.002704604090186648
8516,-1,0.0,0.00043959405178331295
8517,-1,0.0,0.013776952958063006
8518,-1,0.0,0.006067873900646988
8519,-1,0.0,0.004456939959611707
8520,-1,0.0,0.6576920305734522
8521,-1,0.0,0.07322978430598485
8522,-1,0.0,0.040184558192860854
8523,-1,0.0,0.0907311258072299
8524,-1,0.0,0.14735547696256962
8525,-1,0.0,0.005721102966826961
8526,-1,0.0,0.002534641211040658
8527,-1,0.0,0.0005941870692354771
8528,-1,0.0,0.05462530170946199
8529,-1,0.0,0.0027063015834230854
8530,-1,0.0,0.013804839791745077
8531,-1,0.0,0.15024049627531258
8532,-1,0.0,0.003271344281664906
8533,-1,0.0,0.029453741754520375
8534,-1,0.0,0.004087183013678037
8535,-1,0.0,0.00041851366531685713
8536,-1,0.0,0.0037876140358724044
8537,-1,0.0,0.0006760720703328456
8538,-1,0.0,0.0007745072301621039
8539,-1,0.0,0.004588593216536929
8540,-1,0.0,0.04800131022313603
8541,-1,0.0,0.011342181963561092
8542,-1,0.0,0.044373854866312484
8543,-1,0.0,0.004746628545767951
8544,-1,0.0,0.03388672019095484
8545,-1,0.0,0.000881909606009942
8546,-1,0.0,0.0031104191342519317
8547,-1,0.0,0.047570531906455986
8548,-1,0.0,0.042717622213842066
8549,-1,0.0,0.019329613051508723
8550,-1,0.0,0.0023197285819092995
8551,-1,0.0,0.00013658482519232425
8552,-1,0.0,0.009132154148238154
8553,-1,0.0,0.007442852247263991
8554,-1,0.0,0.004160543484940975
8555,4,1.0,0.0
8556,-1,0.0,0.02754948088253295
8557,-1,0.0,0.16056434121334479
8558,-1,0.0,0.0253983716430721
8559,-1,0.0,0.0006068499456156686
8560,-1,0.0,0.0026812247239970635
8561,-1,0.0,0.036314828246953694
8562,-1,0.0,0.010430569555548417
8563,-1,0.0,0.00041435806875421487
8564,-1,0.0,0.044634810937102413
8565,-1,0.0,0.035437788777044656
8566,-1,0.0,0.005415019671861023
8567,-1,0.0,0.0050400305741363765
8568,-1,0.0,0.006037501177413496
8569,-1,0.0,0.00939199692403086
8570,-1,0.0,0.03478364620923132
8571,-1,0.0,0.0015848493905249396
8572,-1,0.0,0.02259442343692067
8573,-1,0.0,0.04179906589437027
8574,-1,0.0,0.004038603656061936
8575,-1,0.0,0.11471077841528621
8576,-1,0.0,0.0023690689992610686
8577,-1,0.0,0.0071255490730381165
8578,-1,0.0,0.004146378658432731
8579,-1,0.0,0.03167100712470165
8580,-1,0.0,0.002887271506920076
8581,-1,0.0,0.003114243683794265
8582,-1,0.0,5.852871916076371e-05
8583,-1,0.0,0.002964716651748636
8584,-1,0.0,0.002062754960517373
8585,-1,0.0,0.017117111477443853
8586,-1,0.0,0.006195750593160388
8587,-1,0.0,0.03838793272149069
8588,-1,0.0,0.010258386583719088
8589,-1,0.0,0.002256871231401037
8590,-1,0.0,0.03299945413059681
8591,-1,0.0,0.014654310192934103
8592,-1,0.0,0.0012669599834667395
8593,-1,0.0,0.04129774835006871
8594,-1,0.0,0.002903809375015573
8595,-1,0.0,0.0029914955438703214
8596,-1,0.0,0.0022528981090279613
8597,-1,0.0,0.0017514322317643827
8598,-1,0.0,0.00445208428882729
8599,-1,0.0,0.0006365466792547849
8600,-1,0.0,0.0024620624787340677
8601,-1,0.0,0.0013161398487678772
8602,-1,0.0,0.003175289818580303
8603,-1,0.0,0.10967828131323705
8604,-1,0.0,0.011021590380375763
8605,-1,0.0,0.00868184497018131
8606,-1,0.0,0.00826139246771682
8607,-1,0.0,0.17523746786524272
8608,-1,0.0,0.0009141597380528077
8609,-1,0.0,0.1590189704222314
8610,-1,0.0,0.039771919630426346
8611,-1,0.0,0.02542380079818155
8612,-1,0.0,0.03940262136186963
8613,-1,0.0,0.0015044613914780161
8614,-1,0.0,0.09417243838547168
8615,-1,0.0,0.11360373648472404
8616,-1,0.0,0.01906543835622684
8617,-1,0.0,0.02457515167318737
8618,-1,0.0,0.009932790921897326
8619,-1,0.0,0.003755766383297944
8620,-1,0.0,0.0037372243441579174
8621,-1,0.0,0.04545785533728801
8622,-1,0.0,0.008705904610084036
8623,-1,0.0,0.013727068998058518
8624,-1,0.0,0.01001750681628181
8625,-1,0.0,0.0046780054886547085
8626,-1,0.0,0.031874591438489516
8627,54,0.975791850088302,0.02420814991169791
8628,-1,0.0,0.00803086300190469
8629,-1,0.0,0.0003155035301815008
8630,-1,0.0,0.05797681607742799
8631,-1,0.0,0.14499364010450944
8632,-1,0.0,0.08255527815907887
8633,-1,0.0,0.027678327791762703
8634,-1,0.0,0.06859233593697239
8635,-1,0.0,0.004912162295844647
8636,-1,0.0,0.038773365386433646
8637,-1,0.0,0.02724391632749586
8638,-1,0.0,6.179608411237516e-05
8639,-1,0.0,0.000926957682021936
8640,-1,0.0,0.006103950690189128
8641,-1,0.0,0.0014746080755510863
8642,-1,0.0,0.0021663649443711443
8643,-1,0.0,0.0003576758143358644
8644,-1,0.0,0.024944351021854064
8645,-1,0.0,0.0008028698821889814
8646,-1,0.0,0.004549324541922134
8647,-1,0.0,0.021834018518920903
8648,-1,0.0,0.0043871177519984915
8649,-1,0.0,0.050804522636069716
8650,-1,0.0,0.010521206832829862
8651,-1,0.0,0.025986790539375627
8652,-1,0.0,0.026799442793766264
8653,-1,0.0,0.004008639703219803
8654,-1,0.0,0.015402461756188165
8655,-1,0.0,0.004702806707116889
8656,-1,0.0,0.018185274170995233
8657,-1,0.0,0.08403996437060132
8658,-1,0.0,0.006993879834211045
8659,-1,0.0,0.024594778962635507
8660,-1,0.0,0.0015444181773811502
8661,-1,0.0,0.00790151194586583
8662,-1,0.0,0.04569687576682995
8663,-1,0.0,0.019247005344930346
8664,-1,0.0,0.004439855901133751
8665,-1,0.0,0.0014175140413914189
8666,-1,0.0,0.0025230011102399135
8667,-1,0.0,0.028429942221535512
8668,-1,0.0,0.017541418772053355
8669,-1,0.0,0.05329224178569815
8670,-1,0.0,0.004681259643198024
8671,-1,0.0,0.014540739698251816
8672,-1,0.0,0.0031640925430969262
8673,-1,0.0,0.042927808939661125
8674,-1,0.0,0.0063940310198587515
8675,-1,0.0,0.0057915823067742475
8676,-1,0.0,0.009069499574000849
8677,-1,0.0,0.01454300814459794
8678,-1,0.0,0.005870709382917903
8679,-1,0.0,0.0027077484989675212
8680,-1,0.0,0.04096311764907094
8681,-1,0.0,0.008054393818781412
8682,-1,0.0,0.004733101464680048
8683,47,1.0,0.0
8684,65,1.0,0.0
8685,44,1.0,0.0
8686,-1,0.0,0.011874085076730555
8687,-1,0.0,0.009633270239507902
8688,-1,0.0,0.0003008299491674834
8689,-1,0.0,0.018464538617690318
8690,-1,0.0,0.04245899535181662
8691,-1,0.0,0.0013624498025622297
8692,-1,0.0,0.009048550618399868
8693,-1,0.0,0.01771956691745367
8694,-1,0.0,0.008046790093596089
8695,-1,0.0,0.03571493330317378
8696,-1,0.0,0.0006460283691286147
8697,-1,0.0,0.023671353354051766
8698,-1,0.0,0.07575764809709225
8699,-1,0.0,0.005330151900323245
8700,31,0.9769096187896967,0.023090381210303223
8701,-1,0.0,0.043412168290679246
8702,-1,0.0,0.001153255015893196
8703,-1,0.0,0.021346752572363126
8704,-1,0.0,0.008711217176097743
8705,-1,0.0,0.013101318871675125
8706,-1,0.0,0.04451781702005456
8707,-1,0.0,0.022605580502459314
8708,-1,0.0,0.011118254487723554
8709,-1,0.0,0.030760969850167633
8710,-1,0.0,0.0006802453324168727
8711,-1,0.0,0.006238753862482866
8712,-1,0.0,0.029850321290089493
8713,-1,0.0,0.0021572362666505613
8714,-1,0.0,0.02212557560988099
8715,-1,0.0,0.00899356980819616
8716,-1,0.0,0.04713624649276408
8717,-1,0.0,0.010466425788979886
8718,-1,0.0,0.031073147229112603
8719,-1,0.0,0.0037913712849384205
8720,-1,0.0,0.014791744020102814
8721,-1,0.0,0.001125169706350598
8722,-1,0.0,0.0693977076740872
8723,-1,0.0,0.14183401819829833
8724,-1,0.0,0.017927433935899996
8725,-1,0.0,0.011004479048206943
8726,-1,0.0,0.004413344873153275
8727,-1,0.0,0.0
8728,-1,0.0,0.02325970983902503
8729,-1,0.0,0.042717622213842066
8730,-1,0.0,0.04165809819380258
8731,-1,0.0,0.017245963953934466
8732,-1,0.0,0.0005344941578998465
8733,-1,0.0,0.04656620158040187
8734,-1,0.0,0.0098719824834392
8735,-1,0.0,0.013699639907481674
8736,-1,0.0,0.01289472255056729
8737,-1,0.0,0.04695020896655787
8738,-1,0.0,0.0077846554881578775
8739,-1,0.0,0.2263696662426234
8740,-1,0.0,0.0024937545593347243
8741,16,1.0,0.0
8742,-1,0.0,0.003175289818580303
8743,-1,0.0,0.05416225551219655
8744,-1,0.0,0.10374180005579915
8745,-1,0.0,0.025917826464945386
8746,-1,0.0,0.007003505100104933
8747,-1,0.0,0.03724138487419907
8748,-1,0.0,0.032205053125783485
8749,-1,0.0,0.4493382693029424
8750,-1,0.0,0.025116254713594882
8751,-1,0.0,0.0452978914576612
8752,-1,0.0,0.014251717532253756
8753,-1,0.0,0.03881593172723184
8754,47,0.995249874061268,0.004750125938732086
8755,-1,0.0,0.011835624911319403
8756,-1,0.0,0.01688126153433934
8757,-1,0.0,0.0
8758,-1,0.0,0.008521597401885739
8759,-1,0.0,0.009347240851902722
8760,-1,0.0,0.00904837019655948
8761,-1,0.0,0.007449475933749993
8762,-1,0.0,0.03979821387585147
8763,-1,0.0,0.02018570503727697
8764,-1,0.0,0.030199421111423805
8765,-1,0.0,0.003385063779086178
8766,-1,0.0,0.0003297422630511168
8767,-1,0.0,0.4191238844371631
8768,55,1.0,0.0
8769,-1,0.0,0.008565859264615651
8770,-1,0.0,0.0011640806520247346
8771,-1,0.0,0.042813465747860095
8772,-1,0.0,0.0015323404681873757
8773,-1,0.0,0.032404243240518604
8774,-1,0.0,0.0034000191264659304
8775,-1,0.0,0.0303937329240171
8776,-1,0.0,0.002086940178424168
8777,-1,0.0,0.00934210515966212
8778,-1,0.0,0.0019469974332585644
8779,-1,0.0,0.03977970897004889
8780,-1,0.0,0.021010526480395697
8781,51,1.0,0.0
8782,-1,0.0,0.003509058405635525
8783,-1,0.0,0.01648122314350222
8784,-1,0.0,0.0024697711393706486
8785,-1,0.0,0.007105070199367341
8786,16,1.0,0.0
8787,-1,0.0,0.009192953911825558
8788,-1,0.0,0.0009843051286828317
8789,-1,0.0,0.03231262958441145
8790,-1,0.0,0.0010623074607336456
8791,-1,0.0,0.03567564813096028
8792,-1,0.0,0.009839890372405737
8793,42,1.0,0.0
8794,-1,0.0,0.11482413171644258
8795,-1,0.0,0.08071928812159491
8796,-1,0.0,0.0006668245875271685
8797,14,1.0,0.0
8798,-1,0.0,0.04765436389829973
8799,-1,0.0,0.001950830334004336
8800,-1,0.0,0.04393225158176773
8801,-1,0.0,0.019133098905220643
8802,-1,0.0,0.03623478325183044
8803,-1,0.0,0.0012115340157527598
8804,-1,0.0,0.06669778318797819
8805,-1,0.0,0.0020038354563119416
8806,-1,0.0,0.001569815801000756
8807,-1,0.0,0.0009297262468647644
8808,-1,0.0,0.005616717832925146
8809,-1,0.0,0.01351857567654093
8810,52,1.0,0.0
8811,-1,0.0,0.014095645940874039
8812,-1,0.0,0.0009112948143500827
8813,-1,0.0,0.0014244678666513536
8814,-1,0.0,0.02895987485523205
8815,-1,0.0,0.01875571187756879
8816,-1,0.0,0.019680458200384384
8817,22,1.0,0.0
8818,-1,0.0,0.009232335978336047
8819,-1,0.0,0.031952212550842435
8820,-1,0.0,0.023305285911088224
8821,-1,0.0,0.013345601567457104
8822,-1,0.0,0.002253040688176482
8823,-1,0.0,0.0010152395228145601
8824,-1,0.0,0.012439854662424095
8825,-1,0.0,0.07510232442470982
8826,-1,0.0,0.041910684226310994
8827,-1,0.0,0.004157574875497761
8828,-1,0.0,0.03007294238894059
8829,46,0.7707390520101015,0.22926094798989852
8830,-1,0.0,0.0001210706369223535
8831,-1,0.0,0.002012793826868852
8832,-1,0.0,0.0054105356154087614
8833,-1,0.0,0.0046166496447807796
8834,-1,0.0,0.021786755103441097
8835,-1,0.0,0.11993737164198587
8836,-1,0.0,0.13158751384971434
8837,43,1.0,0.0
8838,-1,0.0,0.16601187575611875
8839,-1,0.0,0.002523148287606861
8840,-1,0.0,0.0037204470115102684
8841,-1,0.0,0.04712054878055099
8842,-1,0.0,0.024871509514823538
8843,-1,0.0,0.004706348046067609
8844,-1,0.0,0.0028653852450722405
8845,-1,0.0,0.0029208194851118616
8846,-1,0.0,0.0012239234367158768
8847,-1,0.0,0.15626104412055966
8848,-1,0.0,0.02404654307371611
8849,-1,0.0,0.002318278333672589
8850,-1,0.0,0.11312816245552296
8851,-1,0.0,0.04088870958511732
8852,-1,0.0,0.012365556283860909
8853,25,1.0,0.0
8854,-1,0.0,0.002409403772466382
8855,-1,0.0,0.016362757844014603
8856,-1,0.0,0.007512448745932554
8857,-1,0.0,0.05245764621728117
8858,-1,0.0,0.0034307853116297003
8859,2,1.0,0.0
8860,-1,0.0,0.0031873292883069994
8861,-1,0.0,0.0036000218308990363
8862,-1,0.0,0.009776103209435352
8863,-1,0.0,0.012349994589206268
8864,-1,0.0,0.005246672108380504
8865,-1,0.0,0.015080666302295834
8866,-1,0.0,0.010761777367737034
8867,-1,0.0,0.13610982729359278
8868,64,0.9769247214143222,0.023075278585677764
8869,-1,0.0,0.0003490154607256107
8870,-1,0.0,0.03768600960923976
8871,-1,0.0,0.00852099075218282
8872,-1,0.0,0.076487710089265
8873,-1,0.0,0.004225116622420241
8874,-1,0.0,0.02685653720744267
8875,-1,0.0,0.008879216082967384
8876,-1,0.0,0.0038877153625128213
8877,29,1.0,0.0
8878,-1,0.0,0.024700076017166044
8879,-1,0.0,0.012069733575849803
8880,-1,0.0,0.2562254761321383
8881,-1,0.0,0.0008330731995138802
8882,-1,0.0,0.24547036384579182
8883,-1,0.0,0.14464619694024847
8884,-1,0.0,0.006260685344375657
8885,-1,0.0,0.01987978536927771
8886,-1,0.0,0.020534942975126872
8887,-1,0.0,0.002860671346651751
8888,-1,0.0,0.016770173535986203
8889,-1,0.0,0.002026118012299614
8890,-1,0.0,0.00857565040096124
8891,-1,0.0,0.020373074367307252
8892,-1,0.0,0.008065998610993462
8893,-1,0.0,0.0021842257263577605
8894,-1,0.0,0.001644748873276316
8895,-1,0.0,0.02551083613553057
8896,-1,0.0,0.0464996743615588
8897,-1,0.0,0.046786416383573046
8898,-1,0.0,0.043144065862959255
8899,-1,0.0,0.00787043890920166
8900,-1,0.0,0.01529565565219534
8901,-1,0.0,0.005927104885982283
8902,-1,0.0,0.004837322712429494
8903,-1,0.0,0.014029279407060662
8904,-1,0.0,0.0008269052868631403
8905,-1,0.0,0.0010669255345781808
8906,21,1.0,0.0
8907,-1,0.0,0.014636005501240092
8908,-1,0.0,0.007749304262868393
8909,-1,0.0,0.0007903609409456914
8910,-1,0.0,0.008343781511384938
8911,-1,0.0,0.005303115170955106
8912,-1,0.0,0.0006138322006837999
8913,-1,0.0,0.005223378250782077
8914,-1,0.0,0.015424823013215077
8915,-1,0.0,0.003817319798974478
8916,-1,0.0,0.0018785653714090884
8917,-1,0.0,4.122947566498704e-05
8918,-1,0.0,0.01153643043057096
8919,-1,0.0,0.02967735304924678
8920,-1,0.0,0.027946274210314377
8921,-1,0.0,0.002348726219914346
8922,-1,0.0,0.00888285276099016
8923,-1,0.0,0.009705655084045311
8924,-1,0.0,0.016406175250415083
8925,-1,0.0,0.0009314153956002807
8926,-1,0.0,0.031094241229437825
8927,-1,0.0,0.03925487154001029
8928,-1,0.0,0.0033535628392514245
8929,-1,0.0,0.007944216294793898
8930,-1,0.0,0.005480161478956984
8931,-1,0.0,0.016748213909960938
8932,-1,0.0,0.012487401117869648
8933,-1,0.0,0.24228309941174206
8934,-1,0.0,0.0003996226932147296
8935,-1,0.0,0.006439320655275412
8936,-1,0.0,0.04873173800295782
8937,-1,0.0,0.0006969262055466971
8938,-1,0.0,0.12659748581619837
8939,-1,0.0,0.07389583757829911
8940,-1,0.0,0.00027554766542506375
8941,-1,0.0,0.00043718755706077957
8942,-1,0.0,0.025221284391070627
8943,-1,0.0,0.004362184943505448
8944,-1,0.0,3.453453432086627e-05
8945,-1,0.0,0.0003297422630511168
8946,-1,0.0,0.00040576530035445164
8947,-1,0.0,0.002330981207704031
8948,-1,0.0,0.0002655834911260015
8949,-1,0.0,0.011671914228876416
8950,-1,0.0,0.01669658578094075
8951,-1,0.0,0.0023757982850359485
8952,-1,0.0,0.00474727634624671
8953,-1,0.0,0.030173685082409078
8954,-1,0.0,0.019646610616072247
8955,-1,0.0,0.012021323200811703
8956,-1,0.0,0.012021323200811703
8957,-1,0.0,0.013966948606255873
8958,-1,0.0,0.0051000758707234455
8959,-1,0.0,0.010484112258595118
8960,-1,0.0,0.045697217603858656
8961,-1,0.0,0.013751382247819867
8962,-1,0.0,0.0007650859599676711
8963,-1,0.0,0.0008882357452753262
8964,-1,0.0,0.01226626877323994
8965,-1,0.0,0.00035889859106307735
8966,-1,0.0,0.005421333607871945
8967,-1,0.0,0.013065418882359051
8968,28,1.0,0.0
8969,-1,0.0,0.002074400257995532
